layer, level, fraction, repeat, accuracy
features.10, synapse, 1.0, 0, 0.04999999701976776
features.10, synapse, 1.0, 1, 0.04999999701976776
features.10, synapse, 1.0, 2, 0.04999999701976776
features.10, node, 0.0, 0, 0.8000999689102173
features.10, node, 0.0, 1, 0.8000999689102173
features.10, node, 0.0, 2, 0.8000999689102173
features.10, node, 0.1, 0, 0.7920999526977539
features.10, node, 0.1, 1, 0.7945999503135681
features.10, node, 0.1, 2, 0.7947999835014343
features.10, node, 0.2, 0, 0.7897999882698059
features.10, node, 0.2, 1, 0.7902999520301819
features.10, node, 0.2, 2, 0.7863999605178833
features.10, node, 0.3, 0, 0.7726999521255493
features.10, node, 0.3, 1, 0.7730000019073486
features.10, node, 0.3, 2, 0.7754999995231628
features.10, node, 0.4, 0, 0.7572999596595764
features.10, node, 0.4, 1, 0.7615999579429626
features.10, node, 0.4, 2, 0.7651000022888184
features.10, node, 0.5, 0, 0.7457999587059021
features.10, node, 0.5, 1, 0.748199999332428
features.10, node, 0.5, 2, 0.73499995470047
features.10, node, 0.6, 0, 0.7211999893188477
features.10, node, 0.6, 1, 0.724299967288971
features.10, node, 0.6, 2, 0.7300999760627747
features.10, node, 0.7, 0, 0.674299955368042
features.10, node, 0.7, 1, 0.6721999645233154
features.10, node, 0.7, 2, 0.63919997215271
features.10, node, 0.8, 0, 0.5963000059127808
features.10, node, 0.8, 1, 0.5388000011444092
features.10, node, 0.8, 2, 0.609499990940094
features.10, node, 0.9, 0, 0.44609999656677246
features.10, node, 0.9, 1, 0.398499995470047
features.10, node, 0.9, 2, 0.40539997816085815
features.10, node, 1.0, 0, 0.04999999701976776
features.10, node, 1.0, 1, 0.04999999701976776
features.10, node, 1.0, 2, 0.04999999701976776
classifier.1, synapse, 0.0, 0, 0.8000999689102173
classifier.1, synapse, 0.0, 1, 0.8000999689102173
classifier.1, synapse, 0.0, 2, 0.8000999689102173
classifier.1, synapse, 0.1, 0, 0.7980999946594238
classifier.1, synapse, 0.1, 1, 0.7973999977111816
classifier.1, synapse, 0.1, 2, 0.7998999953269958
classifier.1, synapse, 0.2, 0, 0.7979999780654907
classifier.1, synapse, 0.2, 1, 0.7998999953269958
classifier.1, synapse, 0.2, 2, 0.7999999523162842
classifier.1, synapse, 0.3, 0, 0.798799991607666
classifier.1, synapse, 0.3, 1, 0.7982999682426453
classifier.1, synapse, 0.3, 2, 0.795699954032898
classifier.1, synapse, 0.4, 0, 0.796999990940094
classifier.1, synapse, 0.4, 1, 0.7947999835014343
classifier.1, synapse, 0.4, 2, 0.7960000038146973
classifier.1, synapse, 0.5, 0, 0.7928000092506409
classifier.1, synapse, 0.5, 1, 0.7899999618530273
classifier.1, synapse, 0.5, 2, 0.7935999631881714
classifier.1, synapse, 0.6, 0, 0.788100004196167
classifier.1, synapse, 0.6, 1, 0.7877999544143677
classifier.1, synapse, 0.6, 2, 0.7875999808311462
classifier.1, synapse, 0.7, 0, 0.7806999683380127
classifier.1, synapse, 0.7, 1, 0.7822999954223633
classifier.1, synapse, 0.7, 2, 0.779699981212616
classifier.1, synapse, 0.8, 0, 0.7620999813079834
classifier.1, synapse, 0.8, 1, 0.7605999708175659
classifier.1, synapse, 0.8, 2, 0.761199951171875
classifier.1, synapse, 0.9, 0, 0.6782999634742737
classifier.1, synapse, 0.9, 1, 0.6851999759674072
classifier.1, synapse, 0.9, 2, 0.6887999773025513
classifier.1, synapse, 1.0, 0, 0.04999999701976776
classifier.1, synapse, 1.0, 1, 0.04999999701976776
classifier.1, synapse, 1.0, 2, 0.04999999701976776
classifier.1, node, 0.0, 0, 0.8000999689102173
classifier.1, node, 0.0, 1, 0.8000999689102173
classifier.1, node, 0.0, 2, 0.8000999689102173
classifier.1, node, 0.1, 0, 0.7962999939918518
classifier.1, node, 0.1, 1, 0.7989999651908875
classifier.1, node, 0.1, 2, 0.7973999977111816
classifier.1, node, 0.2, 0, 0.791700005531311
classifier.1, node, 0.2, 1, 0.7935000061988831
classifier.1, node, 0.2, 2, 0.7917999625205994
classifier.1, node, 0.3, 0, 0.7846999764442444
classifier.1, node, 0.3, 1, 0.786300003528595
classifier.1, node, 0.3, 2, 0.7849000096321106
classifier.1, node, 0.4, 0, 0.7791000008583069
classifier.1, node, 0.4, 1, 0.7770000100135803
classifier.1, node, 0.4, 2, 0.7754999995231628
classifier.1, node, 0.5, 0, 0.7678999900817871
classifier.1, node, 0.5, 1, 0.7734000086784363
classifier.1, node, 0.5, 2, 0.7664999961853027
classifier.1, node, 0.6, 0, 0.7493999600410461
classifier.1, node, 0.6, 1, 0.7506999969482422
classifier.1, node, 0.6, 2, 0.7577999830245972
classifier.1, node, 0.7, 0, 0.7288999557495117
classifier.1, node, 0.7, 1, 0.7220999598503113
classifier.1, node, 0.7, 2, 0.724399983882904
classifier.1, node, 0.8, 0, 0.6735000014305115
classifier.1, node, 0.8, 1, 0.680899977684021
classifier.1, node, 0.8, 2, 0.6757000088691711
classifier.1, node, 0.9, 0, 0.555899977684021
classifier.1, node, 0.9, 1, 0.5472999811172485
classifier.1, node, 0.9, 2, 0.5472999811172485
classifier.1, node, 1.0, 0, 0.04999999701976776
classifier.1, node, 1.0, 1, 0.04999999701976776
classifier.1, node, 1.0, 2, 0.04999999701976776
classifier.4, synapse, 0.0, 0, 0.8000999689102173
classifier.4, synapse, 0.0, 1, 0.8000999689102173
classifier.4, synapse, 0.0, 2, 0.8000999689102173
classifier.4, synapse, 0.1, 0, 0.8003999590873718
classifier.4, synapse, 0.1, 1, 0.8012999892234802
classifier.4, synapse, 0.1, 2, 0.798799991607666
classifier.4, synapse, 0.2, 0, 0.7996999621391296
classifier.4, synapse, 0.2, 1, 0.7982999682426453
classifier.4, synapse, 0.2, 2, 0.8008999824523926
classifier.4, synapse, 0.3, 0, 0.7994999885559082
classifier.4, synapse, 0.3, 1, 0.7989000082015991
classifier.4, synapse, 0.3, 2, 0.800599992275238
classifier.4, synapse, 0.4, 0, 0.7950999736785889
classifier.4, synapse, 0.4, 1, 0.7964999675750732
classifier.4, synapse, 0.4, 2, 0.7960999608039856
classifier.4, synapse, 0.5, 0, 0.7950999736785889
classifier.4, synapse, 0.5, 1, 0.7928999662399292
classifier.4, synapse, 0.5, 2, 0.7929999828338623
classifier.4, synapse, 0.6, 0, 0.7906000018119812
classifier.4, synapse, 0.6, 1, 0.7910999655723572
classifier.4, synapse, 0.6, 2, 0.7922999858856201
classifier.4, synapse, 0.7, 0, 0.7852999567985535
classifier.4, synapse, 0.7, 1, 0.7820999622344971
classifier.4, synapse, 0.7, 2, 0.784500002861023
classifier.4, synapse, 0.8, 0, 0.7638999819755554
classifier.4, synapse, 0.8, 1, 0.7694000005722046
classifier.4, synapse, 0.8, 2, 0.7640999555587769
classifier.4, synapse, 0.9, 0, 0.7107999920845032
classifier.4, synapse, 0.9, 1, 0.7156999707221985
classifier.4, synapse, 0.9, 2, 0.7139999866485596
classifier.4, synapse, 1.0, 0, 0.04999999701976776
classifier.4, synapse, 1.0, 1, 0.04999999701976776
classifier.4, synapse, 1.0, 2, 0.04999999701976776
classifier.4, node, 0.0, 0, 0.8000999689102173
classifier.4, node, 0.0, 1, 0.8000999689102173
classifier.4, node, 0.0, 2, 0.8000999689102173
classifier.4, node, 0.1, 0, 0.796999990940094
classifier.4, node, 0.1, 1, 0.798799991607666
classifier.4, node, 0.1, 2, 0.7978000044822693
classifier.4, node, 0.2, 0, 0.7936999797821045
classifier.4, node, 0.2, 1, 0.7944999933242798
classifier.4, node, 0.2, 2, 0.7942999601364136
classifier.4, node, 0.3, 0, 0.7886999845504761
classifier.4, node, 0.3, 1, 0.7892999649047852
classifier.4, node, 0.3, 2, 0.7854999899864197
classifier.4, node, 0.4, 0, 0.7775999903678894
classifier.4, node, 0.4, 1, 0.7856000065803528
classifier.4, node, 0.4, 2, 0.7849999666213989
classifier.4, node, 0.5, 0, 0.7723000049591064
classifier.4, node, 0.5, 1, 0.776699960231781
classifier.4, node, 0.5, 2, 0.7736999988555908
classifier.4, node, 0.6, 0, 0.7680999636650085
classifier.4, node, 0.6, 1, 0.764799952507019
classifier.4, node, 0.6, 2, 0.762499988079071
classifier.4, node, 0.7, 0, 0.7408999800682068
classifier.4, node, 0.7, 1, 0.7440999746322632
classifier.4, node, 0.7, 2, 0.7461000084877014
classifier.4, node, 0.8, 0, 0.7137999534606934
classifier.4, node, 0.8, 1, 0.7143999934196472
classifier.4, node, 0.8, 2, 0.715499997138977
classifier.4, node, 0.9, 0, 0.6273999810218811
classifier.4, node, 0.9, 1, 0.6085999608039856
