layer, level, fraction, repeat, accuracy
features.19, synapse, 1.0, 0, 0.004999999888241291
features.19, synapse, 1.0, 1, 0.004999999888241291
features.19, synapse, 1.0, 2, 0.004999999888241291
features.19, node, 0.0, 0, 0.9038199782371521
features.19, node, 0.0, 1, 0.9038199782371521
features.19, node, 0.0, 2, 0.9038199782371521
features.19, node, 0.1, 0, 0.8940399885177612
features.19, node, 0.1, 1, 0.8948799967765808
features.19, node, 0.1, 2, 0.895579993724823
features.19, node, 0.2, 0, 0.8854799866676331
features.19, node, 0.2, 1, 0.8854999542236328
features.19, node, 0.2, 2, 0.8836999535560608
features.19, node, 0.3, 0, 0.8641200065612793
features.19, node, 0.3, 1, 0.8739799857139587
features.19, node, 0.3, 2, 0.8635599613189697
features.19, node, 0.4, 0, 0.8362199664115906
features.19, node, 0.4, 1, 0.8304399847984314
features.19, node, 0.4, 2, 0.8303200006484985
features.19, node, 0.5, 0, 0.7837199568748474
features.19, node, 0.5, 1, 0.7533800005912781
features.19, node, 0.5, 2, 0.7808799743652344
features.19, node, 0.6, 0, 0.7123599648475647
features.19, node, 0.6, 1, 0.6874200105667114
features.19, node, 0.6, 2, 0.6713199615478516
features.19, node, 0.7, 0, 0.5980600118637085
features.19, node, 0.7, 1, 0.5764999985694885
features.19, node, 0.7, 2, 0.5717399716377258
features.19, node, 0.8, 0, 0.3597399890422821
features.19, node, 0.8, 1, 0.32259997725486755
features.19, node, 0.8, 2, 0.35273998975753784
features.19, node, 0.9, 0, 0.10319999605417252
features.19, node, 0.9, 1, 0.091559998691082
features.19, node, 0.9, 2, 0.06021999940276146
features.19, node, 1.0, 0, 0.004999999888241291
features.19, node, 1.0, 1, 0.004999999888241291
features.19, node, 1.0, 2, 0.004999999888241291
features.21, synapse, 0.0, 0, 0.9038199782371521
features.21, synapse, 0.0, 1, 0.9038199782371521
features.21, synapse, 0.0, 2, 0.9038199782371521
features.21, synapse, 0.1, 0, 0.902239978313446
features.21, synapse, 0.1, 1, 0.9024199843406677
features.21, synapse, 0.1, 2, 0.9025399684906006
features.21, synapse, 0.2, 0, 0.9007200002670288
features.21, synapse, 0.2, 1, 0.9017799496650696
features.21, synapse, 0.2, 2, 0.9008399844169617
features.21, synapse, 0.3, 0, 0.8981999754905701
features.21, synapse, 0.3, 1, 0.8990799784660339
features.21, synapse, 0.3, 2, 0.8988999724388123
features.21, synapse, 0.4, 0, 0.8944599628448486
features.21, synapse, 0.4, 1, 0.8944999575614929
features.21, synapse, 0.4, 2, 0.8958999514579773
features.21, synapse, 0.5, 0, 0.8860200047492981
features.21, synapse, 0.5, 1, 0.8889399766921997
features.21, synapse, 0.5, 2, 0.8892199993133545
features.21, synapse, 0.6, 0, 0.8792799711227417
features.21, synapse, 0.6, 1, 0.8747400045394897
features.21, synapse, 0.6, 2, 0.8746199607849121
features.21, synapse, 0.7, 0, 0.8504399657249451
features.21, synapse, 0.7, 1, 0.8489599823951721
features.21, synapse, 0.7, 2, 0.8468199968338013
features.21, synapse, 0.8, 0, 0.7526999711990356
features.21, synapse, 0.8, 1, 0.7704199552536011
features.21, synapse, 0.8, 2, 0.7816599607467651
features.21, synapse, 0.9, 0, 0.3959199786186218
features.21, synapse, 0.9, 1, 0.35753998160362244
features.21, synapse, 0.9, 2, 0.40997999906539917
features.21, synapse, 1.0, 0, 0.004999999888241291
features.21, synapse, 1.0, 1, 0.004999999888241291
features.21, synapse, 1.0, 2, 0.004999999888241291
features.21, node, 0.0, 0, 0.9038199782371521
features.21, node, 0.0, 1, 0.9038199782371521
features.21, node, 0.0, 2, 0.9038199782371521
features.21, node, 0.1, 0, 0.8941400051116943
features.21, node, 0.1, 1, 0.892799973487854
features.21, node, 0.1, 2, 0.8930799961090088
features.21, node, 0.2, 0, 0.8796399831771851
features.21, node, 0.2, 1, 0.8860999941825867
features.21, node, 0.2, 2, 0.8764599561691284
features.21, node, 0.3, 0, 0.8525399565696716
features.21, node, 0.3, 1, 0.8647599816322327
features.21, node, 0.3, 2, 0.8575999736785889
features.21, node, 0.4, 0, 0.8172799944877625
features.21, node, 0.4, 1, 0.8203999996185303
features.21, node, 0.4, 2, 0.8262400031089783
features.21, node, 0.5, 0, 0.7545799612998962
features.21, node, 0.5, 1, 0.7718799710273743
features.21, node, 0.5, 2, 0.7756800055503845
features.21, node, 0.6, 0, 0.6983799934387207
features.21, node, 0.6, 1, 0.6960399746894836
features.21, node, 0.6, 2, 0.6718400120735168
features.21, node, 0.7, 0, 0.539139986038208
features.21, node, 0.7, 1, 0.5208199620246887
features.21, node, 0.7, 2, 0.5414599776268005
features.21, node, 0.8, 0, 0.32165998220443726
features.21, node, 0.8, 1, 0.3338799774646759
features.21, node, 0.8, 2, 0.2816599905490875
features.21, node, 0.9, 0, 0.09341999888420105
features.21, node, 0.9, 1, 0.09511999785900116
features.21, node, 0.9, 2, 0.08754000067710876
features.21, node, 1.0, 0, 0.004999999888241291
features.21, node, 1.0, 1, 0.004999999888241291
features.21, node, 1.0, 2, 0.004999999888241291
features.24, synapse, 0.0, 0, 0.9038199782371521
features.24, synapse, 0.0, 1, 0.9038199782371521
features.24, synapse, 0.0, 2, 0.9038199782371521
features.24, synapse, 0.1, 0, 0.9023999571800232
features.24, synapse, 0.1, 1, 0.9025200009346008
features.24, synapse, 0.1, 2, 0.9027599692344666
features.24, synapse, 0.2, 0, 0.9010399580001831
features.24, synapse, 0.2, 1, 0.9009999632835388
features.24, synapse, 0.2, 2, 0.9006800055503845
features.24, synapse, 0.3, 0, 0.8987999558448792
features.24, synapse, 0.3, 1, 0.8979799747467041
features.24, synapse, 0.3, 2, 0.8974999785423279
features.24, synapse, 0.4, 0, 0.8929799795150757
features.24, synapse, 0.4, 1, 0.8940199613571167
features.24, synapse, 0.4, 2, 0.8930999636650085
features.24, synapse, 0.5, 0, 0.886139988899231
features.24, synapse, 0.5, 1, 0.8888199925422668
features.24, synapse, 0.5, 2, 0.8870799541473389
features.24, synapse, 0.6, 0, 0.877519965171814
features.24, synapse, 0.6, 1, 0.8730199933052063
features.24, synapse, 0.6, 2, 0.8804399967193604
features.24, synapse, 0.7, 0, 0.8495000004768372
features.24, synapse, 0.7, 1, 0.8527599573135376
features.24, synapse, 0.7, 2, 0.8514999747276306
features.24, synapse, 0.8, 0, 0.7777000069618225
features.24, synapse, 0.8, 1, 0.7783199548721313
features.24, synapse, 0.8, 2, 0.7923600077629089
features.24, synapse, 0.9, 0, 0.4139999747276306
features.24, synapse, 0.9, 1, 0.3903999924659729
features.24, synapse, 0.9, 2, 0.43737998604774475
features.24, synapse, 1.0, 0, 0.004999999888241291
features.24, synapse, 1.0, 1, 0.004999999888241291
features.24, synapse, 1.0, 2, 0.004999999888241291
features.24, node, 0.0, 0, 0.9038199782371521
features.24, node, 0.0, 1, 0.9038199782371521
features.24, node, 0.0, 2, 0.9038199782371521
features.24, node, 0.1, 0, 0.8920599818229675
features.24, node, 0.1, 1, 0.8931999802589417
features.24, node, 0.1, 2, 0.8933999538421631
features.24, node, 0.2, 0, 0.8792999982833862
features.24, node, 0.2, 1, 0.8727999925613403
features.24, node, 0.2, 2, 0.8730599880218506
features.24, node, 0.3, 0, 0.8523199558258057
features.24, node, 0.3, 1, 0.8543999791145325
features.24, node, 0.3, 2, 0.8537799715995789
features.24, node, 0.4, 0, 0.8250799775123596
features.24, node, 0.4, 1, 0.808139979839325
features.24, node, 0.4, 2, 0.8258000016212463
features.24, node, 0.5, 0, 0.7727400064468384
features.24, node, 0.5, 1, 0.7600599527359009
features.24, node, 0.5, 2, 0.7690799832344055
features.24, node, 0.6, 0, 0.7002399563789368
features.24, node, 0.6, 1, 0.7337999939918518
features.24, node, 0.6, 2, 0.6878399848937988
features.24, node, 0.7, 0, 0.5287799835205078
features.24, node, 0.7, 1, 0.5912799835205078
features.24, node, 0.7, 2, 0.5934999585151672
features.24, node, 0.8, 0, 0.37043997645378113
features.24, node, 0.8, 1, 0.40814000368118286
features.24, node, 0.8, 2, 0.3657200038433075
features.24, node, 0.9, 0, 0.1504800021648407
features.24, node, 0.9, 1, 0.14326000213623047
features.24, node, 0.9, 2, 0.12741999328136444
features.24, node, 1.0, 0, 0.004999999888241291
features.24, node, 1.0, 1, 0.004999999888241291
features.24, node, 1.0, 2, 0.004999999888241291
features.26, synapse, 0.0, 0, 0.9038199782371521
features.26, synapse, 0.0, 1, 0.9038199782371521
features.26, synapse, 0.0, 2, 0.9038199782371521
features.26, synapse, 0.1, 0, 0.9027400016784668
features.26, synapse, 0.1, 1, 0.9016199707984924
features.26, synapse, 0.1, 2, 0.9019399881362915
features.26, synapse, 0.2, 0, 0.9013199806213379
features.26, synapse, 0.2, 1, 0.9006999731063843
features.26, synapse, 0.2, 2, 0.9012199640274048
features.26, synapse, 0.3, 0, 0.898639976978302
features.26, synapse, 0.3, 1, 0.8984599709510803
features.26, synapse, 0.3, 2, 0.8986999988555908
features.26, synapse, 0.4, 0, 0.8967199921607971
features.26, synapse, 0.4, 1, 0.895639955997467
features.26, synapse, 0.4, 2, 0.8953199982643127
features.26, synapse, 0.5, 0, 0.890999972820282
features.26, synapse, 0.5, 1, 0.8922999501228333
features.26, synapse, 0.5, 2, 0.8916199803352356
features.26, synapse, 0.6, 0, 0.8856199979782104
features.26, synapse, 0.6, 1, 0.8825199604034424
features.26, synapse, 0.6, 2, 0.8819800019264221
features.26, synapse, 0.7, 0, 0.8709799647331238
features.26, synapse, 0.7, 1, 0.8696799874305725
features.26, synapse, 0.7, 2, 0.8640999794006348
features.26, synapse, 0.8, 0, 0.8361600041389465
features.26, synapse, 0.8, 1, 0.8375399708747864
features.26, synapse, 0.8, 2, 0.8377400040626526
features.26, synapse, 0.9, 0, 0.6868999600410461
features.26, synapse, 0.9, 1, 0.674079954624176
features.26, synapse, 0.9, 2, 0.6911199688911438
features.26, synapse, 1.0, 0, 0.004999999888241291
features.26, synapse, 1.0, 1, 0.004999999888241291
features.26, synapse, 1.0, 2, 0.004999999888241291
features.26, node, 0.0, 0, 0.9038199782371521
features.26, node, 0.0, 1, 0.9038199782371521
features.26, node, 0.0, 2, 0.9038199782371521
features.26, node, 0.1, 0, 0.8929799795150757
features.26, node, 0.1, 1, 0.8929599523544312
features.26, node, 0.1, 2, 0.8939599990844727
features.26, node, 0.2, 0, 0.8802799582481384
features.26, node, 0.2, 1, 0.8787800073623657
features.26, node, 0.2, 2, 0.8806799650192261
features.26, node, 0.3, 0, 0.8536399602890015
features.26, node, 0.3, 1, 0.8524799942970276
features.26, node, 0.3, 2, 0.8631799817085266
features.26, node, 0.4, 0, 0.8251799941062927
features.26, node, 0.4, 1, 0.8289799690246582
features.26, node, 0.4, 2, 0.8172199726104736
features.26, node, 0.5, 0, 0.7691799998283386
features.26, node, 0.5, 1, 0.7609399557113647
features.26, node, 0.5, 2, 0.7755799889564514
features.26, node, 0.6, 0, 0.7227999567985535
features.26, node, 0.6, 1, 0.7148199677467346
features.26, node, 0.6, 2, 0.6934199929237366
features.26, node, 0.7, 0, 0.6077199578285217
features.26, node, 0.7, 1, 0.5083000063896179
features.26, node, 0.7, 2, 0.5717799663543701
features.26, node, 0.8, 0, 0.32165998220443726
features.26, node, 0.8, 1, 0.3575599789619446
features.26, node, 0.8, 2, 0.3217400014400482
features.26, node, 0.9, 0, 0.12363999336957932
features.26, node, 0.9, 1, 0.11137999594211578
features.26, node, 0.9, 2, 0.13976000249385834
features.26, node, 1.0, 0, 0.004999999888241291
features.26, node, 1.0, 1, 0.004999999888241291
features.26, node, 1.0, 2, 0.004999999888241291
features.28, synapse, 0.0, 0, 0.9038199782371521
features.28, synapse, 0.0, 1, 0.9038199782371521
features.28, synapse, 0.0, 2, 0.9038199782371521
features.28, synapse, 0.1, 0, 0.9031399488449097
features.28, synapse, 0.1, 1, 0.9029600024223328
features.28, synapse, 0.1, 2, 0.9029600024223328
features.28, synapse, 0.2, 0, 0.9034000039100647
features.28, synapse, 0.2, 1, 0.9014599919319153
features.28, synapse, 0.2, 2, 0.9007599949836731
features.28, synapse, 0.3, 0, 0.8987999558448792
features.28, synapse, 0.3, 1, 0.8991400003433228
features.28, synapse, 0.3, 2, 0.8994199633598328
features.28, synapse, 0.4, 0, 0.8969199657440186
features.28, synapse, 0.4, 1, 0.897059977054596
features.28, synapse, 0.4, 2, 0.8973000049591064
features.28, synapse, 0.5, 0, 0.8916399478912354
features.28, synapse, 0.5, 1, 0.8927199840545654
features.28, synapse, 0.5, 2, 0.8923999667167664
features.28, synapse, 0.6, 0, 0.8841399550437927
features.28, synapse, 0.6, 1, 0.8845999836921692
features.28, synapse, 0.6, 2, 0.8877599835395813
features.28, synapse, 0.7, 0, 0.8709200024604797
features.28, synapse, 0.7, 1, 0.8709399700164795
features.28, synapse, 0.7, 2, 0.8723799586296082
features.28, synapse, 0.8, 0, 0.8182199597358704
features.28, synapse, 0.8, 1, 0.8384000062942505
features.28, synapse, 0.8, 2, 0.8307200074195862
features.28, synapse, 0.9, 0, 0.6193199753761292
features.28, synapse, 0.9, 1, 0.5793799757957458
features.28, synapse, 0.9, 2, 0.5417400002479553
features.28, synapse, 1.0, 0, 0.004999999888241291
features.28, synapse, 1.0, 1, 0.004999999888241291
features.28, synapse, 1.0, 2, 0.004999999888241291
features.28, node, 0.0, 0, 0.9038199782371521
features.28, node, 0.0, 1, 0.9038199782371521
features.28, node, 0.0, 2, 0.9038199782371521
features.28, node, 0.1, 0, 0.8939799666404724
features.28, node, 0.1, 1, 0.8933999538421631
features.28, node, 0.1, 2, 0.8969999551773071
features.28, node, 0.2, 0, 0.8819800019264221
features.28, node, 0.2, 1, 0.885919988155365
features.28, node, 0.2, 2, 0.883080005645752
features.28, node, 0.3, 0, 0.8717199563980103
features.28, node, 0.3, 1, 0.8644599914550781
features.28, node, 0.3, 2, 0.8657000064849854
features.28, node, 0.4, 0, 0.8367799520492554
features.28, node, 0.4, 1, 0.841219961643219
features.28, node, 0.4, 2, 0.8381199836730957
features.28, node, 0.5, 0, 0.7932999730110168
features.28, node, 0.5, 1, 0.7912799715995789
features.28, node, 0.5, 2, 0.819599986076355
features.28, node, 0.6, 0, 0.7779600024223328
features.28, node, 0.6, 1, 0.7250799536705017
features.28, node, 0.6, 2, 0.7603600025177002
features.28, node, 0.7, 0, 0.663919985294342
features.28, node, 0.7, 1, 0.685699999332428
features.28, node, 0.7, 2, 0.6691399812698364
features.28, node, 0.8, 0, 0.5293999910354614
features.28, node, 0.8, 1, 0.5150399804115295
features.28, node, 0.8, 2, 0.4729200005531311
features.28, node, 0.9, 0, 0.2687399983406067
features.28, node, 0.9, 1, 0.2675800025463104
features.28, node, 0.9, 2, 0.2697799801826477
features.28, node, 1.0, 0, 0.004999999888241291
features.28, node, 1.0, 1, 0.004999999888241291
features.28, node, 1.0, 2, 0.004999999888241291
classifier.0, synapse, 0.0, 0, 0.9038199782371521
classifier.0, synapse, 0.0, 1, 0.9038199782371521
classifier.0, synapse, 0.0, 2, 0.9038199782371521
classifier.0, synapse, 0.1, 0, 0.9040799736976624
classifier.0, synapse, 0.1, 1, 0.9034799933433533
classifier.0, synapse, 0.1, 2, 0.903719961643219
classifier.0, synapse, 0.2, 0, 0.9036999940872192
classifier.0, synapse, 0.2, 1, 0.9039599895477295
classifier.0, synapse, 0.2, 2, 0.9027599692344666
classifier.0, synapse, 0.3, 0, 0.9032599925994873
classifier.0, synapse, 0.3, 1, 0.9034799933433533
classifier.0, synapse, 0.3, 2, 0.903219997882843
classifier.0, synapse, 0.4, 0, 0.903219997882843
classifier.0, synapse, 0.4, 1, 0.903219997882843
classifier.0, synapse, 0.4, 2, 0.9032999873161316
classifier.0, synapse, 0.5, 0, 0.9019399881362915
classifier.0, synapse, 0.5, 1, 0.9030999541282654
classifier.0, synapse, 0.5, 2, 0.9026399850845337
classifier.0, synapse, 0.6, 0, 0.9014599919319153
classifier.0, synapse, 0.6, 1, 0.9024199843406677
classifier.0, synapse, 0.6, 2, 0.901419997215271
classifier.0, synapse, 0.7, 0, 0.9007200002670288
classifier.0, synapse, 0.7, 1, 0.8999399542808533
classifier.0, synapse, 0.7, 2, 0.9002599716186523
classifier.0, synapse, 0.8, 0, 0.8977999687194824
classifier.0, synapse, 0.8, 1, 0.8977400064468384
classifier.0, synapse, 0.8, 2, 0.8978399634361267
classifier.0, synapse, 0.9, 0, 0.8891199827194214
classifier.0, synapse, 0.9, 1, 0.8905999660491943
classifier.0, synapse, 0.9, 2, 0.887999951839447
classifier.0, synapse, 1.0, 0, 0.004999999888241291
classifier.0, synapse, 1.0, 1, 0.004999999888241291
classifier.0, synapse, 1.0, 2, 0.004999999888241291
classifier.0, node, 0.0, 0, 0.9038199782371521
classifier.0, node, 0.0, 1, 0.9038199782371521
classifier.0, node, 0.0, 2, 0.9038199782371521
classifier.0, node, 0.1, 0, 0.9032599925994873
classifier.0, node, 0.1, 1, 0.903219997882843
classifier.0, node, 0.1, 2, 0.9036399722099304
classifier.0, node, 0.2, 0, 0.902239978313446
classifier.0, node, 0.2, 1, 0.9023000001907349
classifier.0, node, 0.2, 2, 0.9027000069618225
classifier.0, node, 0.3, 0, 0.9017999768257141
classifier.0, node, 0.3, 1, 0.9012399911880493
classifier.0, node, 0.3, 2, 0.9012599587440491
classifier.0, node, 0.4, 0, 0.8990399837493896
classifier.0, node, 0.4, 1, 0.8978399634361267
classifier.0, node, 0.4, 2, 0.8993600010871887
classifier.0, node, 0.5, 0, 0.8974999785423279
classifier.0, node, 0.5, 1, 0.8951799869537354
classifier.0, node, 0.5, 2, 0.8975399732589722
classifier.0, node, 0.6, 0, 0.8931999802589417
classifier.0, node, 0.6, 1, 0.8921399712562561
classifier.0, node, 0.6, 2, 0.8923400044441223
classifier.0, node, 0.7, 0, 0.8855399489402771
classifier.0, node, 0.7, 1, 0.885919988155365
classifier.0, node, 0.7, 2, 0.8858199715614319
classifier.0, node, 0.8, 0, 0.8709799647331238
classifier.0, node, 0.8, 1, 0.8678799867630005
classifier.0, node, 0.8, 2, 0.8717199563980103
classifier.0, node, 0.9, 0, 0.8079599738121033
classifier.0, node, 0.9, 1, 0.8051199913024902
classifier.0, node, 0.9, 2, 0.8146799802780151
classifier.0, node, 1.0, 0, 0.004999999888241291
classifier.0, node, 1.0, 1, 0.004999999888241291
classifier.0, node, 1.0, 2, 0.004999999888241291
classifier.3, synapse, 0.0, 0, 0.9038199782371521
classifier.3, synapse, 0.0, 1, 0.9038199782371521
classifier.3, synapse, 0.0, 2, 0.9038199782371521
classifier.3, synapse, 0.1, 0, 0.903219997882843
classifier.3, synapse, 0.1, 1, 0.9038400053977966
classifier.3, synapse, 0.1, 2, 0.9037399888038635
classifier.3, synapse, 0.2, 0, 0.903719961643219
classifier.3, synapse, 0.2, 1, 0.903499960899353
classifier.3, synapse, 0.2, 2, 0.9035799503326416
classifier.3, synapse, 0.3, 0, 0.9029799699783325
classifier.3, synapse, 0.3, 1, 0.9034599661827087
classifier.3, synapse, 0.3, 2, 0.9029399752616882
classifier.3, synapse, 0.4, 0, 0.9034599661827087
classifier.3, synapse, 0.4, 1, 0.9031599760055542
classifier.3, synapse, 0.4, 2, 0.902679979801178
classifier.3, synapse, 0.5, 0, 0.9020999670028687
classifier.3, synapse, 0.5, 1, 0.9028599858283997
classifier.3, synapse, 0.5, 2, 0.9026599526405334
classifier.3, synapse, 0.6, 0, 0.9019799828529358
classifier.3, synapse, 0.6, 1, 0.901479959487915
classifier.3, synapse, 0.6, 2, 0.9013599753379822
classifier.3, synapse, 0.7, 0, 0.900119960308075
